sigma_v_mu,sigma_v_a,sigma_p,sigma_mu,attractor_active,beta,sp_noise_variance
10000.0,1000.0,1,5000.0,0,0.01,0
Iteration,A_Shoulder,A_Elbow,A_dot_Shoulder,A_dot_Elbow,mu_Shoulder,mu_Elbow,sp_Shoulder,sp_Elbow,Ev attr,beta,last_vt,last_tt,cartesian_distance,rubb_Shoulder,rubb_Elbow
497,0.15059532492604558,0.011571618479888173,0.023757171475638605,0.002630520623256416,0.023757171475638605,0.002630520623256416,0.0,0.0,[],0.951406,39.169712,39.20884,0.0,0.0,0.0
498,0.1510705067168716,0.011624292480071007,0.023759089541302236,0.0026337000091416485,0.023759089541302236,0.0026337000091416485,0.0,0.0,[],0.95125717,39.169712,39.20884,0.0,0.0,0.0
499,0.15154572207251094,0.01167702853796044,0.023760767781966896,0.002636802894471657,0.023760767781966896,0.002636802894471657,0.0,0.0,[],0.9511007,39.169712,39.20884,0.0,0.0,0.0
500,0.15202096691824085,0.01172982514260383,0.023762242286496038,0.0026398302321695155,0.023762242286496038,0.0026398302321695155,0.0,0.0,[],0.9509365,39.169712,39.20884,0.0,0.0,0.0
501,0.1524962372697765,0.011782680833284475,0.023763517576783633,0.0026427845340322165,0.023763517576783633,0.0026427845340322165,0.0,0.0,[],0.95076424,39.169712,39.20884,0.0,0.0,0.0
502,0.15297152935364716,0.011835594166020372,0.023764604193532213,0.0026456666367948856,0.023764604193532213,0.0026456666367948856,0.0,0.0,[],0.95058393,39.169712,39.20884,0.0,0.0,0.0
503,0.15344683950314417,0.011888563700281055,0.0237655074748504,0.0026484767130341424,0.0237655074748504,0.0026484767130341424,0.0,0.0,[],0.9503952,39.169712,39.20884,0.0,0.0,0.0
504,0.1539221643729971,0.011941588037391001,0.023766243492646444,0.002651216855497296,0.023766243492646444,0.002651216855497296,0.0,0.0,[],0.95019805,39.169712,39.20884,0.0,0.0,0.0
505,0.15439750058053367,0.011994665791653177,0.023766810376828706,0.0026538877131088157,0.023766810376828706,0.0026538877131088157,0.0,0.0,[],0.94999206,39.169712,39.20884,0.0,0.0,0.0
506,0.15487284522498648,0.01204779559614252,0.023767232222640322,0.002656490224467234,0.023767232222640322,0.002656490224467234,0.0,0.0,[],0.94977725,39.169712,39.20884,0.0,0.0,0.0
507,0.1553481953771772,0.012100976102892388,0.023767507609535832,0.0026590253374934036,0.023767507609535832,0.0026590253374934036,0.0,0.0,[],0.9495534,39.169712,39.20884,0.0,0.0,0.0
508,0.15582354828497513,0.012154205982044175,0.023767645389897174,0.0026614939575893004,0.023767645389897174,0.0026614939575893004,0.0,0.0,[],0.9493202,39.169712,39.20884,0.0,0.0,0.0
509,0.15629890147257475,0.012207483924471204,0.023767659379980044,0.0026638971213515106,0.023767659379980044,0.0026638971213515106,0.0,0.0,[],0.94907755,39.169712,39.20884,0.0,0.0,0.0
510,0.15677425239522202,0.012260808642756443,0.023767546132364314,0.0026662359142619607,0.023767546132364314,0.0026662359142619607,0.0,0.0,[],0.94882524,39.169712,39.20884,0.0,0.0,0.0
511,0.15724959857917511,0.012314178858100319,0.02376730919765424,0.002668510767193766,0.02376730919765424,0.002668510767193766,0.0,0.0,[],0.9485632,39.169712,39.20884,0.0,0.0,0.0
512,0.15772493768733845,0.01236759332258515,0.02376695540816587,0.0026707232242415557,0.02376695540816587,0.0026707232242415557,0.0,0.0,[],0.9482912,39.169712,39.20884,0.0,0.0,0.0
513,0.15820026733995146,0.012421050770408042,0.023766482630650954,0.002672872391144665,0.023766482630650954,0.002672872391144665,0.0,0.0,[],0.9480089,39.169712,39.20884,0.0,0.0,0.0
514,0.15867558531735257,0.012474549968348752,0.023765898870055535,0.002674959897035478,0.023765898870055535,0.002674959897035478,0.0,0.0,[],0.9477163,39.169712,39.20884,0.0,0.0,0.0
515,0.15915088932580865,0.012528089700772111,0.0237652004228035,0.0026769866211679982,0.0237652004228035,0.0026769866211679982,0.0,0.0,[],0.94741315,39.169712,39.20884,0.0,0.0,0.0
516,0.1596261773961136,0.012581668761269779,0.023764403515246668,0.0026789530248834126,0.023764403515246668,0.0026789530248834126,0.0,0.0,[],0.9470994,39.169712,39.20884,0.0,0.0,0.0
517,0.16010144726838452,0.012635285968028424,0.023763493613546016,0.002680860337932245,0.023763493613546016,0.002680860337932245,0.0,0.0,[],0.94677466,39.169712,39.20884,0.0,0.0,0.0
518,0.16057669714591463,0.012688940142381566,0.023762493876506197,0.0026827087176570785,0.023762493876506197,0.0026827087176570785,0.0,0.0,[],0.9464389,39.169712,39.20884,0.0,0.0,0.0
519,0.16105192497512177,0.01274263012858199,0.023761391460356718,0.0026844993100212378,0.023761391460356718,0.0026844993100212378,0.0,0.0,[],0.9460919,39.169712,39.20884,0.0,0.0,0.0
520,0.16152712870698713,0.012796354774997949,0.023760186593267063,0.002686232320797899,0.023760186593267063,0.002686232320797899,0.0,0.0,[],0.9457335,39.169712,39.20884,0.0,0.0,0.0
521,0.1620023063565703,0.012850112934779358,0.023758882479159693,0.0026879079890704816,0.023758882479159693,0.0026879079890704816,0.0,0.0,[],0.94536346,39.169712,39.20884,0.0,0.0,0.0
522,0.1624774559465935,0.012903903477585741,0.02375747950115925,0.0026895271403191146,0.02375747950115925,0.0026895271403191146,0.0,0.0,[],0.9449817,39.169712,39.20884,0.0,0.0,0.0
523,0.16295257566374705,0.012957725255821229,0.023755985857678352,0.0026910889117743864,0.023755985857678352,0.0026910889117743864,0.0,0.0,[],0.94458795,39.169712,39.20884,0.0,0.0,0.0
524,0.16342766375259482,0.013011577169151847,0.023754404442388077,0.002692595666530906,0.023754404442388077,0.002692595666530906,0.0,0.0,[],0.94418204,39.169712,39.20884,0.0,0.0,0.0
525,0.16390271852931876,0.013065458124906114,0.02375273883619644,0.002694047787713316,0.02375273883619644,0.002694047787713316,0.0,0.0,[],0.9437639,39.169712,39.20884,0.0,0.0,0.0
526,0.1643777380755535,0.013119367025537653,0.023750977311737698,0.0026954450315770373,0.023750977311737698,0.0026954450315770373,0.0,0.0,[],0.94333327,39.169712,39.20884,0.0,0.0,0.0
527,0.16485272028927492,0.01317330278036678,0.023749110686071218,0.002696787741456319,0.023749110686071218,0.002696787741456319,0.0,0.0,[],0.94289005,39.169712,39.20884,0.0,0.0,0.0
528,0.16532766376168254,0.013227264324807206,0.023747173620381146,0.002698077222021311,0.023747173620381146,0.002698077222021311,0.0,0.0,[],0.94243395,39.169712,39.20884,0.0,0.0,0.0
529,0.1658025666695851,0.01328125058576205,0.02374514539512762,0.00269931304774218,0.02374514539512762,0.00269931304774218,0.0,0.0,[],0.9419649,39.169712,39.20884,0.0,0.0,0.0
530,0.16627742715622185,0.01333526051737152,0.02374302433183817,0.002700496580473555,0.02374302433183817,0.002700496580473555,0.0,0.0,[],0.94148266,39.169712,39.20884,0.0,0.0,0.0
531,0.1667522434950945,0.013389293065172008,0.023740816943631726,0.0027016273900244414,0.023740816943631726,0.0027016273900244414,0.0,0.0,[],0.94098717,39.169712,39.20884,0.0,0.0,0.0
532,0.1672270137140956,0.013443347186195918,0.02373851095005608,0.0027027060511954915,0.02373851095005608,0.0027027060511954915,0.0,0.0,[],0.94047815,39.169712,39.20884,0.0,0.0,0.0
533,0.1677017360563952,0.013497421842407386,0.023736117114981026,0.002703732810573456,0.023736117114981026,0.002703732810573456,0.0,0.0,[],0.9399555,39.169712,39.20884,0.0,0.0,0.0
534,0.1681764087392018,0.013551515995204393,0.02373363414033025,0.0027047076398503123,0.02373363414033025,0.0027047076398503123,0.0,0.0,[],0.93941903,39.169712,39.20884,0.0,0.0,0.0
535,0.16865102982613753,0.01360562861511624,0.02373105434678524,0.0027056309955924007,0.02373105434678524,0.0027056309955924007,0.0,0.0,[],0.93886864,39.169712,39.20884,0.0,0.0,0.0
536,0.16912559760432821,0.013659758689070425,0.02372838890953477,0.002706503697709195,0.02372838890953477,0.002706503697709195,0.0,0.0,[],0.93830407,39.169712,39.20884,0.0,0.0,0.0
537,0.1696001101775957,0.01371390519249729,0.023725628663373355,0.0027073251713432,0.023725628663373355,0.0027073251713432,0.0,0.0,[],0.9377252,39.169712,39.20884,0.0,0.0,0.0
538,0.17007456571153004,0.013768067107349392,0.02372277669671763,0.00270809574260511,0.02372277669671763,0.00270809574260511,0.0,0.0,[],0.9371319,39.169712,39.20884,0.0,0.0,0.0
539,0.17054896239425413,0.013822243430351757,0.023719834136204154,0.0027088161501183095,0.023719834136204154,0.0027088161501183095,0.0,0.0,[],0.9365239,39.169712,39.20884,0.0,0.0,0.0
540,0.1710232983063294,0.013876433165815737,0.023716795603763385,0.0027094867731989325,0.023716795603763385,0.0027094867731989325,0.0,0.0,[],0.93590117,39.169712,39.20884,0.0,0.0,0.0
541,0.17149757157117723,0.013930635308072108,0.023713663242392213,0.002710107112818605,0.023713663242392213,0.002710107112818605,0.0,0.0,[],0.9352635,39.169712,39.20884,0.0,0.0,0.0
542,0.17197178029014562,0.013984848870911431,0.023710435948418818,0.0027106781419661274,0.023710435948418818,0.0027106781419661274,0.0,0.0,[],0.9346108,39.169712,39.20884,0.0,0.0,0.0
543,0.17244592254742033,0.014039072872947993,0.023707112863734947,0.002711200101828126,0.023707112863734947,0.002711200101828126,0.0,0.0,[],0.93394274,39.169712,39.20884,0.0,0.0,0.0
544,0.1729199964111209,0.01409330631312144,0.023703693185029406,0.0027116720086723944,0.023703693185029406,0.0027116720086723944,0.0,0.0,[],0.9332593,39.169712,39.20884,0.0,0.0,0.0
545,0.17339399986730325,0.014147548217564742,0.02370017280911685,0.0027120952221650896,0.02370017280911685,0.0027120952221650896,0.0,0.0,[],0.9325603,39.169712,39.20884,0.0,0.0,0.0
546,0.17386793101307704,0.014201797597894193,0.0236965572886898,0.002712469016472596,0.0236965572886898,0.002712469016472596,0.0,0.0,[],0.93184566,39.169712,39.20884,0.0,0.0,0.0
547,0.1743417879947875,0.014256053486797378,0.02369284908552305,0.002712794445159261,0.02369284908552305,0.002712794445159261,0.0,0.0,[],0.93111515,39.169712,39.20884,0.0,0.0,0.0
548,0.1748155686754768,0.014310314893188824,0.023689034034463985,0.0027130703195723527,0.023689034034463985,0.0027130703195723527,0.0,0.0,[],0.93036866,39.169712,39.20884,0.0,0.0,0.0
549,0.17528927079180365,0.014364580847573614,0.02368510581634342,0.002713297719239449,0.02368510581634342,0.002713297719239449,0.0,0.0,[],0.92960596,39.169712,39.20884,0.0,0.0,0.0
550,0.17576289247586607,0.01441885038773932,0.023681084203121427,0.002713477008285281,0.023681084203121427,0.002713477008285281,0.0,0.0,[],0.928827,39.169712,39.20884,0.0,0.0,0.0
551,0.17623643182410983,0.01447312254203353,0.023676967412188388,0.0027136077147105198,0.023676967412188388,0.0027136077147105198,0.0,0.0,[],0.9280316,39.169712,39.20884,0.0,0.0,0.0
552,0.176709886676003,0.01452739634417369,0.023672742594657903,0.002713690107007949,0.023672742594657903,0.002713690107007949,0.0,0.0,[],0.9272196,39.169712,39.20884,0.0,0.0,0.0
553,0.17718325490901227,0.0145816708152585,0.023668411650464405,0.002713723554240488,0.023668411650464405,0.002713723554240488,0.0,0.0,[],0.92639095,39.169712,39.20884,0.0,0.0,0.0
554,0.17765653428881842,0.014635944992053224,0.023663968990308204,0.0027137088397362064,0.023663968990308204,0.0027137088397362064,0.0,0.0,[],0.9255454,39.169712,39.20884,0.0,0.0,0.0
555,0.17812972261313462,0.014690217916338599,0.02365941621580947,0.002713646214268728,0.02365941621580947,0.002713646214268728,0.0,0.0,[],0.92468286,39.169712,39.20884,0.0,0.0,0.0
556,0.17860281773191536,0.014744488618139661,0.023654755939036987,0.0027135350900531208,0.023654755939036987,0.0027135350900531208,0.0,0.0,[],0.92380315,39.169712,39.20884,0.0,0.0,0.0
557,0.17907581737792677,0.014798756135798351,0.023649982300571137,0.002713375882934521,0.023649982300571137,0.002713375882934521,0.0,0.0,[],0.92290616,41.169712,39.20884,0.0,0.0,0.0
558,0.1795487193791864,0.01485301951413065,0.023645100062980928,0.002713168916614883,0.023645100062980928,0.002713168916614883,0.0,0.0,[],0.9219919,41.169712,39.20884,0.0,0.0,0.0
559,0.18002152122494314,0.014907277798243287,0.023640092287837033,0.002712914205631911,0.023640092287837033,0.002712914205631911,0.0,0.0,[],0.92106014,41.169712,39.20884,0.0,0.0,0.0
560,0.18049422100228407,0.014961530009314194,0.02363498886704707,0.002712610553545325,0.02363498886704707,0.002712610553545325,0.0,0.0,[],0.92011064,41.169712,39.20884,0.0,0.0,0.0
561,0.18096740465980105,0.015015843051801805,0.023659182875848783,0.0027156521243805187,0.023659182875848783,0.0027156521243805187,0.0,0.0,[],0.9769926370595733,41.169712,41.249126,0.0,0.0,0.0
562,0.18144103512263376,0.01507021541217506,0.023681523141635408,0.0027186180186626885,0.023681523141635408,0.0027186180186626885,0.0,0.0,[],0.97699237,41.169712,41.249126,0.0,0.0,0.0
563,0.18191507774045287,0.015124645631754521,0.02370213089095574,0.0027215109789731073,0.02370213089095574,0.0027215109789731073,0.0,0.0,[],0.9769918,41.169712,41.249126,0.0,0.0,0.0
564,0.18238950075537688,0.015179132308422232,0.023721150746200292,0.0027243338333855505,0.023721150746200292,0.0027243338333855505,0.0,0.0,[],0.9769905,41.169712,41.249126,0.0,0.0,0.0
565,0.18286427469872243,0.015233674096689919,0.02373869716727728,0.002727089413384398,0.02373869716727728,0.002727089413384398,0.0,0.0,[],0.9769885,41.169712,41.249126,0.0,0.0,0.0
566,0.183339372537433,0.015288269666799022,0.023754891935527267,0.0027297785054551937,0.023754891935527267,0.0027297785054551937,0.0,0.0,[],0.9769855,41.169712,41.249126,0.0,0.0,0.0
567,0.18381476913660383,0.015342917737380647,0.023769829958541377,0.0027324035290812176,0.023769829958541377,0.0027324035290812176,0.0,0.0,[],0.97698134,41.169712,41.249126,0.0,0.0,0.0
568,0.18429044148229007,0.015397617060803602,0.02378361728431133,0.002734966171147768,0.02378361728431133,0.002734966171147768,0.0,0.0,[],0.9769758,41.169712,41.249126,0.0,0.0,0.0
569,0.1847663680519726,0.015452366437480757,0.023796328484126716,0.0027374688338577258,0.023796328484126716,0.0027374688338577258,0.0,0.0,[],0.97696865,41.169712,41.249126,0.0,0.0,0.0
570,0.18524252915208983,0.015507164684177694,0.023808055005860806,0.002739912334846828,0.023808055005860806,0.002739912334846828,0.0,0.0,[],0.97695976,41.169712,41.249126,0.0,0.0,0.0
571,0.18571890682254064,0.015562010672434314,0.02381888352253969,0.002742299412830995,0.02381888352253969,0.002742299412830995,0.0,0.0,[],0.97694886,41.169712,41.249126,0.0,0.0,0.0
572,0.1861954840689254,0.015616903286491613,0.023828862319237087,0.002744630702864903,0.023828862319237087,0.002744630702864903,0.0,0.0,[],0.9769358,41.169712,41.249126,0.0,0.0,0.0
573,0.18667224519634867,0.015671841439048675,0.023838056371163985,0.0027469076278530125,0.023838056371163985,0.0027469076278530125,0.0,0.0,[],0.9769204,41.169712,41.249126,0.0,0.0,0.0
574,0.18714917600919892,0.01572682406901622,0.023846540642511682,0.0027491314983771886,0.023846540642511682,0.0027491314983771886,0.0,0.0,[],0.97690254,41.169712,41.249126,0.0,0.0,0.0
575,0.18762626310392527,0.015781850146778034,0.023854354736317473,0.0027513038880906393,0.023854354736317473,0.0027513038880906393,0.0,0.0,[],0.9768818,41.169712,41.249126,0.0,0.0,0.0
576,0.18810349416906175,0.015836918665728117,0.023861553256824264,0.0027534259475041623,0.023861553256824264,0.0027534259475041623,0.0,0.0,[],0.97685814,41.169712,41.249126,0.0,0.0,0.0
577,0.18858085759535415,0.01589202864572222,0.023868171314620268,0.002755498999705175,0.023868171314620268,0.002755498999705175,0.0,0.0,[],0.97683144,41.169712,41.249126,0.0,0.0,0.0
578,0.18905834299069774,0.015947179126129304,0.023874269767179213,0.0027575240203541185,0.023874269767179213,0.0027575240203541185,0.0,0.0,[],0.97680134,41.169712,41.249126,0.0,0.0,0.0
579,0.18953594071398483,0.016002369155008547,0.023879886164354103,0.002759501443962087,0.023879886164354103,0.002759501443962087,0.0,0.0,[],0.9767677,41.169712,41.249126,0.0,0.0,0.0
580,0.19001364153448083,0.016057597812124114,0.023885041024800158,0.002761432855778345,0.023885041024800158,0.002761432855778345,0.0,0.0,[],0.9767304,41.169712,41.249126,0.0,0.0,0.0
581,0.19049143720775272,0.01611286419266293,0.023889783663593844,0.0027633190269407137,0.023889783663593844,0.0027633190269407137,0.0,0.0,[],0.97668916,41.169712,41.249126,0.0,0.0,0.0
582,0.19096932009830142,0.016168167420620157,0.023894144527434547,0.0027651613978614265,0.023894144527434547,0.0027651613978614265,0.0,0.0,[],0.9766438,41.169712,41.249126,0.0,0.0,0.0
583,0.19144728293568994,0.01622350663024552,0.02389814186942618,0.0027669604812681214,0.02389814186942618,0.0027669604812681214,0.0,0.0,[],0.97659415,41.169712,41.249126,0.0,0.0,0.0
584,0.19192531874986013,0.016278880964069688,0.023901790708509507,0.0027687166912082617,0.023901790708509507,0.0027687166912082617,0.0,0.0,[],0.97653997,41.169712,41.249126,0.0,0.0,0.0
585,0.19240342144552403,0.01633428960021185,0.023905134783194226,0.0027704318071082312,0.023905134783194226,0.0027704318071082312,0.0,0.0,[],0.97648114,41.169712,41.249126,0.0,0.0,0.0
586,0.1928815852556803,0.01638973171972888,0.023908190507813343,0.0027721059758514244,0.023908190507813343,0.0027721059758514244,0.0,0.0,[],0.9764175,41.169712,41.249126,0.0,0.0,0.0
587,0.19335980482073578,0.01644520651576937,0.02391097825277444,0.002773739802024444,0.02391097825277444,0.002773739802024444,0.0,0.0,[],0.9763487,41.169712,41.249126,0.0,0.0,0.0
588,0.1938380749963156,0.016500713192400398,0.023913508778991455,0.0027753338315514853,0.023913508778991455,0.0027753338315514853,0.0,0.0,[],0.97627455,41.169712,41.249126,0.0,0.0,0.0
589,0.19431639096370767,0.016556250975294097,0.02391579836960278,0.00277688914468488,0.02391579836960278,0.00277688914468488,0.0,0.0,[],0.97619504,41.169712,41.249126,0.0,0.0,0.0
590,0.19479474827252247,0.016611819089028923,0.02391786544073926,0.0027784056867412588,0.02391786544073926,0.0027784056867412588,0.0,0.0,[],0.9761098,41.169712,41.249126,0.0,0.0,0.0
591,0.19527314304119348,0.016667416776393693,0.023919738433550775,0.0027798843682385055,0.023919738433550775,0.0027798843682385055,0.0,0.0,[],0.97601867,41.169712,41.249126,0.0,0.0,0.0
592,0.19575157132645865,0.016723043297837338,0.023921414263258667,0.0027813260721822886,0.023921414263258667,0.0027813260721822886,0.0,0.0,[],0.9759216,41.169712,41.249126,0.0,0.0,0.0
593,0.19623002966848874,0.016778697912576426,0.023922917101503627,0.002782730736954342,0.023922917101503627,0.002782730736954342,0.0,0.0,[],0.97581816,41.169712,41.249126,0.0,0.0,0.0
594,0.19670851461928243,0.016834379895207075,0.023924247539684584,0.002784099131532436,0.023924247539684584,0.002784099131532436,0.0,0.0,[],0.97570837,41.169712,41.249126,0.0,0.0,0.0
595,0.19718702286312675,0.016890088526355356,0.023925412192215445,0.0027854315574140642,0.023925412192215445,0.0027854315574140642,0.0,0.0,[],0.9755919,41.169712,41.249126,0.0,0.0,0.0
596,0.19766555149409515,0.016945823098334346,0.023926431548420224,0.0027867285989495727,0.023926431548420224,0.0027867285989495727,0.0,0.0,[],0.97546864,41.169712,41.249126,0.0,0.0,0.0
597,0.19814409773069022,0.017001582905412538,0.023927311829754272,0.0027879903539096418,0.023927311829754272,0.0027879903539096418,0.0,0.0,[],0.9753384,41.169712,41.249126,0.0,0.0,0.0
598,0.19862265867344628,0.017057367255223447,0.023928047137803388,0.0027892174905455036,0.023928047137803388,0.0027892174905455036,0.0,0.0,[],0.97520095,41.169712,41.249126,0.0,0.0,0.0
599,0.19910123162170293,0.0171131754569581,0.02392864741283307,0.002790410086732642,0.02392864741283307,0.002790410086732642,0.0,0.0,[],0.97505605,41.169712,41.249126,0.0,0.0,0.0
